id~nachname~vorname~geboren~gestorben~pnd~wikipedia~gagliardi~dekanat~rektor~id_fakultaet
frueh_j~Früh~Jacob~1852~1938~116840692~~UZV: 998, Nr. 119~~~2
furrer_k~Furrer~Konrad~1838~1908~116877669~~UZV: 958, Nr. 36~Dekan: 1900~~4
gastell_j~Gastell~Joseph~1822~1880~122241622~~UZV: 996, Nr. 83~~~2
gauchat_l~Gauchat~Louis~1866~1942~118716522~https://de.wikipedia.org/wiki/Louis_Gauchat~UZV: 982, Nr. 41~~~2
gaule_j~Gaule~Justus~1849~1939~116467274~http://histvv.uni-leipzig.de/dozenten/gaule_j.html~UZV: 968, Nr. 38~Dekan: 1892-1893/94~~1
geib_g~Geib~Gustav~1808~1864~116494352~https://de.wikipedia.org/wiki/Karl_Gustav_Geib~UZV: 960, Nr. 7~Dekan: 1840/41-1841; 1848-1849/50~~3
gidoni_f~Gidoni~Franz~1790~1862~~~UZV: 986, Nr. 107~~~2
giesker_jch~Giesker~Johann Conrad Heinrich~1808~1858~100606008~https://de.wikipedia.org/wiki/Heinrich_Giesker~UZV: 970, Nr. 75~~~1
glogau_g~Glogau~Gustav~1844~1895~116666781~~UZV: 987, Nr. 133~~~2
goldschmidt_h~Goldschmidt~Heinrich~1857~1937~11675639X~https://de.wikipedia.org/wiki/Heinrich_Jacob_Goldschmidt~UZV: 997, Nr. 110~~~2
goldstein_j~Goldstein~Joseph~1869~~~~UZV: 965, Nr. 90~~~3
goll_f~Goll~Friedrich~1829~1903~136048080~https://de.wikipedia.org/wiki/Friedrich_Goll_(Neuroanatom)~UZV: 971, Nr. 80~~~1
graeffe_kh~Gräffe~Karl Heinrich~1799~1873~122719565~https://de.wikipedia.org/wiki/Karl_Heinrich_Gräffe~UZV: 994, Nr. 54~~~2
granier_a~Granier~Adolf~1804~~~~UZV: 986, Nr. 111~~~2
gretillat_a~Gretillat~August~1846~~159096928~~UZV: 997, Nr. 106~~~2
griesinger_w~Griesinger~Wilhelm~1817~1868~11854215X~https://de.wikipedia.org/wiki/Wilhelm_Griesinger~UZV: 967, Nr. 14~Dekan: 1862-1863/64~~1
groeber_g~Gröber~Gustav~1844~1911~119126796~https://de.wikipedia.org/wiki/Gustav_Gröber~UZV: 984, Nr. 71~~~2
grubenmann_u~Grubenmann~Ulrich~1850~1924~116886986~~UZV: 993, Nr. 22~Dekan: 1896-1897/98~~2
gruber_nx~Gruber~Nikolaus Xaver~1807~1876~~~UZV: 986, Nr. 112~~~2
gsell-fels_t~Gsell-Fels~Theodor~1818~1898~116903341~https://de.wikipedia.org/wiki/Theodor_Gsell_Fels~UZV: 987, Nr. 128~~~2
gubler_e~Gubler~Eduard~1845~1921~~~UZV: 998, Nr. 128~~~2
gudden_b~Gudden~Bernhard~1824~1886~118825224~https://de.wikipedia.org/wiki/Bernhard_von_Gudden~UZV: 967, Nr. 23~~~1
guggenheim_m~Guggenheim~Moritz~1858~1908~~~UZV: 987, Nr. 140~~~2
gusserow_als~Gusserow~Adolf Ludwig Sigismund~1836~1906~119130890~https://de.wikipedia.org/wiki/Adolf_Gusserow~UZV: 967, Nr. 20~~Rektor: 1870-1871/72~1
gysi_a~Gysi~Alfred~1865~1957~119237148~https://de.wikipedia.org/wiki/Alfred_Gysi~UZV: 978, Nr. 6~~~5
haab_o~Haab~Otto~1850~1931~118800256~https://de.wikipedia.org/wiki/Otto_Haab~UZV: 968, Nr. 37~Dekan: 1894-1895/96~~1
haag_f~Haag~Friedrich~1846~1914~~~UZV: 987, Nr. 130~~~2
haene_j~Häne~Johannes~1862~1931~12674467X~~UZV: 988, Nr. 156~~~2
haering_t~Haering~Theodor~1848~1928~11870026X~https://de.wikipedia.org/wiki/Theodor_von_Haering~UZV: 957, Nr. 15~Dekan: 1888-1889~~4
hanau_a~Hanau~Arthur~1858~1900~136951023~~UZV: 973, Nr. 123~~~1
hardmeyer_cw~Hardmeyer~Carl Wilhelm~1803~1847~104105550~~UZV: 986, Nr. 106~~~2
hartmann_o~Hartmann~Otto~1858~1908~~~UZV: 988, Nr. 141~~~2
hasse_ke~Hasse~Karl Ewald~1810~1902~119135809~https://de.wikipedia.org/wiki/Karl_Ewald_Hasse~UZV: 967, Nr. 7~Dekan: 1850-1851~Rektor: 1846-1847/48~1
heer_o~Heer~Oswald~1809~1883~11656508X~https://de.wikipedia.org/wiki/Oswald_Heer~UZV: 991, Nr. 4~Dekan: 1845/46-1846/47; 1862-1863/64; 1868-1869/70~~2
heidenheim_m~Heidenheim~Moritz~1824~1898~116604999~https://de.wikipedia.org/wiki/Moritz_Heidenheim~UZV: 959, Nr. 47~~~4
heierli_j~Heierli~Jakob~1853~1912~101193343~http://www.hls-dhs-dss.ch/textes/d/D9584.php~UZV: 999, Nr. 149~~~2
heim_a~Heim~Albert~1849~1937~118773658~https://de.wikipedia.org/wiki/Albert_Heim~UZV: 992, Nr. 19~Dekan: 1888-1889/90~~2
held_k~Held~Karl~1830~1870~117513970~~UZV: 959, Nr. 45~~~4
henle_j~Henle~Jakob~1809~1885~118549154~https://de.wikipedia.org/wiki/Jakob_Henle~UZV: 966, Nr. 4~~~1
henne-rhyn_o~Henne-am Rhyn~Otto~1828~1914~120474808~~UZV: 987, Nr. 136~~~2
herkner_h~Herkner~Heinrich~1863~1932~119216914~https://de.wikipedia.org/wiki/Heinrich_Herkner~UZV: 962, Nr. 38~~~3
hermann_l~Hermann~Ludimar~1838~1914~118896512~https://de.wikipedia.org/wiki/Ludimar_Hermann~UZV: 967, Nr. 22~Dekan: 1874-1875/76~Rektor: 1878-1879/80~1
hescheler_k~Hescheler~Karl~1868~1940~116763698~~UZV: 993, Nr. 29~~~2
hess_hr~Hess~Hans Rudolf~1803~1866~~~UZV: 972, Nr. 104~~~1
hess_s~Hess~Salomon~1789~1852~143485679~~UZV: 958, Nr. 32~~~4
heuscher_j~Heuscher~Johann~1858~1912~116783044~~UZV: 979, Nr. 10~~~2
