id_dozent~id_fakultaet~nachname~vorname~geboren~gestorben~pnd~wikipedia~gagliardi~dekanat~rektor
kinkel_g~2~Kinkel~Gottfried~1844~1891~12111418X~https://de.wikipedia.org/wiki/Gottfried_Kinkel_(Philologe)~UZV: 987, Nr. 129~~
kippenberger_c~2~Kippenberger~Carl~1868~1937~116181370~https://de.wikipedia.org/wiki/Karl_Kippenberger~UZV: 998, Nr. 127~~
klebs_e~1~Klebs~Edwin~1834~1913~118723421~https://de.wikipedia.org/wiki/Edwin_Klebs~UZV: 968, Nr. 34~Dekan: 1886-1887/88~
kleiner_a~2~Kleiner~Alfred~1849~1916~138573131~~UZV: 992, Nr. 18~Dekan: 1886-1887/88~
knies_m~1~Knies~Max~1851~1917~139513418~~UZV: 972, Nr. 115~~
koch_a~4~Koch~August~1818~1882~121585441~~UZV: 959, Nr. 42~~
koechly_h~2~Köchly~Hermann~1815~1876~116274662~https://de.wikipedia.org/wiki/Hermann_Köchly~UZV: 980, Nr. 4~Dekan: 1851-1852/53~Rektor: 1856-1857/58
koelliker_a~1~Kölliker~Albert~1817~1905~118988999~https://de.wikipedia.org/wiki/Albert_von_Kölliker~UZV: 970, Nr. 74~~
koelliker_pa~5~Kölliker~Paul Alfred~1832~1909~~~UZV: 977, Nr. 2~~
koller_wh~2~Koller~Wilhelm Heinrich~1799~1843~~~UZV: 986, Nr. 113~~
kraeger_h~2~Kraeger~Heinrich~1870~~116352914~https://de.wikipedia.org/wiki/Heinrich_Kraeger~UZV: 988, Nr. 154~~
kraft_f~2~Kraft~Ferdinand~1844~1924~116359471~~UZV: 998, Nr. 117~~
kreis_e~1~Kreis~Edwin~1845~1914~10265591X~~UZV: 972, Nr. 117~~
kreyenbuehl_j~2~Kreyenbühl~Johannes~1846~1929~116534478~~UZV: 987, Nr. 135~~
kroenlein_ru~1~Krönlein~Rudolf Ulrich~1847~1910~116549092~https://de.wikipedia.org/wiki/Rudolf_Ulrich_Krönlein~UZV: 968, Nr. 32~Dekan: 1890-1891/92~Rektor: 1886-1887/88
kuendig_j~2~Kündig~Jakob~1863~1933~102798486~~UZV: 998, Nr. 114~~
kuhn_g~4~Kuhn~Gottfried~1867~1941~138644314~~UZV: 959, Nr. 55~~
kym_al~2~Kym~Andreas Ludwig~1822~1900~116634014~~UZV: 980, Nr. 7~Dekan: 1857/58-1858/59~
lang_a~2~Lang~Arnold~1855~1914~119435861~https://de.wikipedia.org/wiki/Arnold_Lang~UZV: 992, Nr. 20~Dekan: 1894/95-1895/96~Rektor: 1898-1899/00
lange_fa~2~Lange~Friedrich Albert~1828~1875~118569333~https://de.wikipedia.org/wiki/Friedrich_Albert_Lange~UZV: 981, Nr. 14~~
lange_jp~4~Lange~Johann Peter~1802~1884~116703113~https://de.wikipedia.org/wiki/Johann_Peter_Lange~UZV: 957, Nr. 6~Dekan: 1843-1844/45; 1851-1852/53~
lebert_h~1~Lebert~Hermann~1813~1878~116849908~https://de.wikipedia.org/wiki/Hermann_Lebert~UZV: 967, Nr. 11~Dekan: 1855/56-1857/58~
leistner_ct~3~Leistner~Carl Theodor~1825~1874~133611477~https://de.wikipedia.org/wiki/Karl_Leistner~UZV: 964, Nr. 79~~
leitschuh_ff~2~Leitschuh~Franz Friedrich~1865~1924~116890568~https://de.wikipedia.org/wiki/Franz_Friedrich_Leitschuh~~~
lilienthal_c~3~Lilienthal~Carl~1853~1927~~~UZV: 962, Nr. 30~Dekan: 1884-1885/86~
linz_f~3~Linz~Ferdinand~~~~~UZV: 964, Nr. 69~~
locher-balber_h~1~Locher-Balber~Hans~1797~1873~117075167~~UZV: 967, Nr. 16~Dekan: 1842-1843/44; 1853/54-1855~
locher-wild_h~1~Locher-Wild~Hans~1823~1873~~~UZV: 972, Nr. 109~~
locher-zwingli_h~1~Locher-Zwingli~Heinrich~1800~1865~119072475~~UZV: 966, Nr. 6~Dekan: 1838/39-1840; 1846-1848; 1849/50~
loewig_c~2~Löwig~Carl~1803~1890~117189812~https://de.wikipedia.org/wiki/Carl_Löwig~UZV: 991, Nr. 3~Dekan: 1841-1842/43~Rektor: 1848-1849/50
loew-steinfurth_l~3~Löw zu Steinfurth~Ludwig~1803~1868~100370896~https://de.wikipedia.org/wiki/Ludwig_Löw_von_und_zu_Steinfurth_(Gerichtspräsident)~UZV: 960, Nr. 1~Dekan: 1835-1836~Rektor: 1836/37-1837/38
lommel_e~2~Lommel~Eugen~1837~1899~104276150~https://de.wikipedia.org/wiki/Eugen_von_Lommel~UZV: 997, Nr. 93~~
lubarsch_o~1~Lubarsch~Otto~1860~1933~117252891~https://de.wikipedia.org/wiki/Otto_Lubarsch~UZV: 973, Nr. 128~~
luchsinger_b~1~Luchsinger~Balthasar~1849~1886~100781985~~UZV: 968, Nr. 36~~
ludwig_c~1~Ludwig~Carl~1816~1895~118729470~https://de.wikipedia.org/wiki/Carl_Ludwig_(Physiologe)~UZV: 967, Nr. 9~Dekan: 1851/52~
luening_a~1~Lüning~August~1853~1925~102722382~~UZV: 972, Nr. 118~~
machwuerth_j~5~Machwürth~Joseph~1848~1913~~~UZV: 978, Nr. 4~~
marschall-bieberstein_h~3~Marschall von Bieberstein~Hermann~1812~1885~101420250~~UZV: 964, Nr. 72~~
martin_r~2~Martin~Rudolf~1864~1925~1012286010~~UZV: 993, Nr. 27~~
mayer-eymar_k~2~Mayer-Eymar~Karl~1826~1907~117559598~https://de.wikipedia.org/wiki/Karl_Mayer-Eymar~UZV: 995, Nr. 57~~
mayser_p~1~Mayser~Paul~1853~1922~~~UZV: 972, Nr. 119~~
meili_f-1848~3~Meili~Friedrich~1848~1914~11878286X~~UZV: 962, Nr. 33~Dekan: 1888-1889/90~
meili_f-1852~4~Meili~Friedrich~1852~1904~138644470~~UZV: 959, Nr. 52~~
meister_j~1~Meister~Jakob~1815~1900~~~UZV: 972, Nr. 106~~
mentz_h~3~Mentz~Hugo~1818~~~~UZV: 964, Nr. 77~~
menzel_a~2~Menzel~August~1810~1878~~~UZV: 997, Nr. 95~~
merz_v~2~Merz~Viktor~1839~1904~~~UZV: 992, Nr. 13~Dekan: 1872-1873; 1878-1879/80~
messerschmitt_jb~2~Messerschmitt~Johann Baptist~1861~1912~10156564X~~UZV: 998, Nr. 129~~
meumann_e~2~Meumann~Ernst~1862~1915~119027577~https://de.wikipedia.org/wiki/Ernst_Meumann~UZV: 982, Nr. 34~~
meyer_gh~1~Meyer~Georg Hermann~1815~1892~118801066~https://de.wikipedia.org/wiki/Georg_Hermann_von_Meyer~UZV: 967, Nr. 12~Dekan: 1858-1859~Rektor: 1862-1863/64
meyer_hc~1~Meyer~Hans Conrad~1807~1881~11942035X~~UZV: 972, Nr. 102~~
meyer_jh~2~Meyer~Johann Heinrich~1802~1871~117559180~~UZV: 986, Nr. 109~~
meyer-hueni_r~1~Meyer-Hueni~Rudolf~1844~1924~117004197~~UZV: 972, Nr. 111~~
meyer-keyser_a~2~Meyer-Keyser~Arnold~1844~1896~~~UZV: 992, Nr. 15~Dekan: 1884-1885/86; 1890-1891/92~
meyer-luebke_w~2~Meyer-Lübke~Wilhelm~1861~1936~118783653~https://de.wikipedia.org/wiki/Wilhelm_Meyer-Lübke~UZV: 987, Nr. 138~~
meyer-rueegg_h~1~Meyer-Rüegg~Hans~1856~1946~126406502~~UZV: 972, Nr. 120~~
meyer-knonau_g~2~Meyer von Knonau~Gerold~1843~1931~10157813X~https://de.wikipedia.org/wiki/Gerold_Meyer_von_Knonau_(Historiker)~UZV: 981, Nr. 17~Dekan: 1874-1875/76~Rektor: 1896-1897/98
mittler_t~2~Mittler~Theodor~1806~1848~~~UZV: 980, Nr. 2~Dekan: 1839-1840/41~
moleschott_j~1~Moleschott~Jacob~1822~1893~118734547~https://de.wikipedia.org/wiki/Jakob_Moleschott~UZV: 967, Nr. 13~~
mommsen_t~3~Mommsen~Theodor~1817~1903~118583425~https://de.wikipedia.org/wiki/Theodor_Mommsen~UZV: 961, Nr. 11~~
monakow_c~1~Monakow~Constantin~1853~1930~118736647~https://de.wikipedia.org/wiki/Constantin_von_Monakow~UZV: 971, Nr. 81~~
morel_l~2~Morel~Louis~1851~1917~~~UZV: 988, Nr. 147~~
morell_c~2~Morell~Carl~1822~1866~117143413~~UZV: 987, Nr. 125~~
morf_h~2~Morf~Heinrich~1854~1921~118784862~https://de.wikipedia.org/wiki/Heinrich_Morf~UZV: 981, Nr. 28~Dekan: 1894-1895/96~
moser_j~2~Moser~Jean~1859~1907~~~UZV: 998, Nr. 120~~
mousson_a~2~Mousson~Albert~1805~1890~117144851~~UZV: 992, Nr. 9~Dekan: 1849-1850/51; 1864-1865/66~
mueller_a~2~Müller~Anton~1799~1860~117573299~~UZV: 991, Nr. 2~Dekan: 1843-1844/45~
mueller_h~1~Müller~Hermann~1849~1919~137611587~~UZV: 971, Nr. 83~~
mueller_j~2~Müller~Jakob~1847~1878~129868205~~UZV: 981, Nr. 19~Dekan: 1878-1878/79~
mueller_kw~2~Müller~Karl Wilhelm~1801~1874~117608106~~UZV: 986, Nr. 103~~
muralt_l~1~Muralt~Leonhard~1806~1891~121987051~~UZV: 972, Nr. 103~~
naegeli_c~2~Nägeli~Carl~1817~1891~115774874~https://de.wikipedia.org/wiki/Carl_Wilhelm_von_Nägeli~UZV: 992, Nr. 7~~
nagel_w~2~Nagel~Wilibald~1863~1929~116880317~https://de.wikipedia.org/wiki/Wilibald_Nagel~UZV: 988, Nr. 142~~
oechsli_w~2~Oechsli~Wilhelm~1851~1919~11709708X~https://de.wikipedia.org/wiki/Wilhelm_Oechsli~UZV: 981, Nr. 31~Dekan: 1898-1899/00~
oken_l~2~Oken~Lorenz~1779~1851~118589717~https://de.wikipedia.org/wiki/Lorenz_Oken~UZV: 991, Nr. 1~~Rektor: 1833-1834/35
olivier_a~2~Olivier~August~1835~1876~~~UZV: 994, Nr. 55~~
orelli_a~3~Orelli~Aloys~1827~1892~117144193~~UZV: 961, Nr. 24~Dekan: 1876-1877/78~
orelli_c~4~Orelli~Conrad~1846~1912~117144355~~UZV: 959, Nr. 49~~
orelli_jk~2~Orelli~Johann Kaspar~1787~1849~118787179~https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli~UZV: 983, Nr. 60~Dekan: 1833-1834/35~
osenbrueggen_e~3~Osenbrüggen~Eduard~1809~1879~118822357~https://de.wikipedia.org/wiki/Eduard_Osenbrüggen~UZV: 960, Nr. 10~Dekan: 1856-1857/58; 1868-1868/69~Rektor: 1852-1854; 1860-1861/62; 1869-1869/70
ott_hc~2~Ott~Hans Conrad~1814~1842~100547583~~UZV: 986, Nr. 114~~
overton_e~2~Overton~Ernst~1865~1933~157785629~~UZV: 998, Nr. 118~~
pfenninger_h~3~Pfenninger~Heinrich~1846~1896~135808693~~UZV: 964, Nr. 63~~
pfeufer_k~1~Pfeufer~Karl~1806~1869~116165367~https://de.wikipedia.org/wiki/Karl_von_Pfeufer~UZV: 966, Nr. 5~~
pick_b~2~Pick~Behrendt~1861~1940~11617823X~https://de.wikipedia.org/wiki/Behrendt_Pick~UZV: 984, Nr. 79~~
pipitz_fe~2~Pipitz~Franz Ernst~1815~1899~119072882~~UZV: 986, Nr. 116~~
platter_j~3~Platter~Julius~1844~1923~116208422~~UZV: 962, Nr. 28~Dekan: 1882-1883/84~
pommer_cf~1~Pommer~Christoph Friedrich~1787~1841~11907057X~~UZV: 966, Nr. 2~Dekan: 1835-1837~Rektor: 1839-1840
raabe_jl~2~Raabe~Joseph Ludwig~1801~1859~100814719~https://de.wikipedia.org/wiki/Joseph_Ludwig_Raabe~UZV: 992, Nr. 8~Dekan: 1847-1848/49~
rahn_jr~2~Rahn~Johann Rudolf~1841~1912~118833561~https://de.wikipedia.org/wiki/Johann_Rudolf_Rahn~UZV: 981, Nr. 24~Dekan: 1879-1879/80~
regel_e~2~Regel~Eduard~1815~1892~116390417~https://de.wikipedia.org/wiki/Eduard_August_von_Regel~UZV: 996, Nr. 84~~
regelsberger_f~3~Regelsberger~Ferdinand~1831~1911~116390514~https://de.wikipedia.org/wiki/Ferdinand_Regelsberger~UZV: 961, Nr. 17~Dekan: 1866-1867/68~Rektor: 1868-1868/69
rettig_h~4~Rettig~Heinrich~1799~1836~116450010~https://de.wikipedia.org/wiki/Heinrich_Christian_Michael_Rettig~UZV: 956, Nr. 1~Dekan: 1833-1834/35~Rektor: 1835-1836
ribbert_h~1~Ribbert~Hugo~1855~1920~11904952X~https://de.wikipedia.org/wiki/Hugo_Ribbert~UZV: 968, Nr. 41~Dekan: 1898-1899/00~
rindfleisch_ge~1~Rindfleisch~Georg Eduard~1836~1908~118868985~https://de.wikipedia.org/wiki/Eduard_von_Rindfleisch~UZV: 970, Nr. 77~~
rochat_a~2~Rochat~Alfred~1833~1910~101724802~https://de.wikipedia.org/wiki/Alfred_Rochat~UZV: 987, Nr. 123~~
rohrer_f~1~Rohrer~Friedrich~1848~1932~116598999~~UZV: 972, Nr. 121~~
rose_e~1~Rose~Edmund~1836~1914~117594288~https://de.wikipedia.org/wiki/Edmund_Rose~UZV: 967, Nr. 21~Dekan: 1872-1873/74~
roth_o~1~Roth~Otto~1853~1927~1014290538~~UZV: 973, Nr. 127~~
rueckert_l~3~Rückert~Ludwig~1830~1884~133994120~~UZV: 964, Nr. 74~~
rueegg_a~4~Rüegg~Arnold~1856~1933~137677537~~UZV: 959, Nr. 56~~
ruestow_w~2~Rüstow~Wilhelm~1821~1878~11669937X~https://de.wikipedia.org/wiki/Wilhelm_Rüstow~UZV: 986, Nr. 121~~
ruettimann_jj~3~Rüttimann~Johann Jakob~1813~1876~116700475~~UZV: 961, Nr. 13~Dekan: 1860-1861/62~
ruge_g~1~Ruge~Georg~1852~1919~119156865~~UZV: 969, Nr. 42~Dekan: 1900~
ruhland_g~3~Ruhland~Gustav~1860~1914~119518228~https://de.wikipedia.org/wiki/Gustav_Ruhland~UZV: 965, Nr. 89~~
ryf_j~3~Ryf~Johannes~1844~1914~~~UZV: 965, Nr. 81~~
ryssel_v~4~Ryssel~Viktor~1849~1905~116712716~https://de.wikipedia.org/wiki/Karl_Viktor_Ryssel~UZV: 957, Nr. 17~Dekan: 1892-1893/94~
saintes_fa~2~Saintes~Franz Armand~1801~~11676161X~~UZV: 986, Nr. 110~~
sangrain_ja~2~Sangrain~Jakob Anton~1777~~~~UZV: 986, Nr. 105~~
sartorius_jb~3~Sartorius~Johann Baptist~1798~1884~116809329~~UZV: 963, Nr. 62~~
sartorius-waltershausen_a~3~Sartorius von Waltershausen~August~1852~1938~116809574~~UZV: 962, Nr. 31~Dekan: 1886-1887/88~
sauppe_h~2~Sauppe~Hermann~1809~1893~117019135~https://de.wikipedia.org/wiki/Hermann_Sauppe~UZV: 983, Nr. 63~Dekan: 1845~
schall_c~2~Schall~Carl~1856~1939~117102008~https://de.wikipedia.org/wiki/Carl_Schall~UZV: 998, Nr. 112~~
schaper_a~1~Schaper~Alfred~1863~1905~~~UZV: 973, Nr. 131~~
schauberg_j~3~Schauberg~Joseph~1808~1866~117111473~~UZV: 964, Nr. 68~~
scherr_j~2~Scherr~Johannes~1817~1886~118794957~https://de.wikipedia.org/wiki/Johannes_Scherr~UZV: 986, Nr. 119~~
schinz_cs~1~Schinz~Christoph Salomon~1764~1847~104196424~~UZV: 972, Nr. 105~~
schinz_h~2~Schinz~Hans~1858~1941~117273945~https://de.wikipedia.org/wiki/Hans_Schinz~UZV: 993, Nr. 24~Dekan: 1900~
schinz_hr~2~Schinz~Heinrich Rudolf~1777~1861~11727397X~https://de.wikipedia.org/wiki/Heinrich_Rudolf_Schinz~UZV: 994, Nr. 49~~
schinz_wh~4~Schinz~Wilhelm Heinrich~1809~1845~118607790~~UZV: 959, Nr. 40~~
schirmer_g~2~Schirmer~Gustav~1860~1934~1014426189~~UZV: 988, Nr. 145~~
schlatter_k~1~Schlatter~Karl~1864~1934~118915029~~UZV: 970, Nr. 62~~
schlecht_l~2~Schlecht~Leopold~1797~1866~152167323~~UZV: 987, Nr. 126~~
schlottmann_c~4~Schlottmann~Constantin~1819~1887~117330612~https://de.wikipedia.org/wiki/Konstantin_Schlottmann~UZV: 957, Nr. 8~Dekan: 1859~
schmid_w~2~Schmid~Werner~1841~1900~~~UZV: 997, Nr. 103~~
schmidt_c~3~Schmidt~Conrad~1863~1932~117535214~https://de.wikipedia.org/wiki/Conrad_Schmidt~UZV: 965, Nr. 87~~
schmidt_gh~3~Schmidt~Gustav Heinrich~1861~1905~139686509~~UZV: 965, Nr. 86~~
schmidt_wa~2~Schmidt~Wilhelm Adolf~1812~1887~104085606~https://de.wikipedia.org/wiki/Wilhelm_Adolf_Schmidt~UZV: 980, Nr. 5~~
schmiedel_p~4~Schmiedel~Paul~1851~1935~11679481X~~UZV: 958, Nr. 20~Dekan: 1898-1899/00~
schneebeli_h~2~Schneebeli~Heinrich~1849~1890~~~UZV: 997, Nr. 96~~
schneider_a~3~Schneider~Albert~1836~1904~116822651~~UZV: 962, Nr. 27~Dekan: 1880-1881/82~Rektor: 1890-1891/92
schoenlein_jl~1~Schönlein~Johann Lukas~1793~1864~11879535X~https://de.wikipedia.org/wiki/Johann_Lukas_Schönlein~UZV: 966, Nr. 1~Dekan: 1833-1834/35~
scholl_r~2~Scholl~Roland~1865~1945~116895934~https://de.wikipedia.org/wiki/Roland_Scholl~UZV: 998, Nr. 122~~
schollenberger_j~3~Schollenberger~Jakob~1851~1936~127930884~~UZV: 962, Nr. 36~~
schrader_e~4~Schrader~Eberhard~1836~1908~117024074~https://de.wikipedia.org/wiki/Eberhard_Schrader~UZV: 957, Nr. 11~Dekan: 1864-1865/66~
schroeder_f~3~Schröder~Franz~1830~1877~~~UZV: 965, Nr. 84~~
schulthess_hr~2~Schulthess~Hans Rudolf~1802~1833~~~UZV: 996, Nr. 75~~
schulthess_j~4~Schulthess~Johannes~1763~1836~100401961~~UZV: 958, Nr. 33~~
schulthess_o~2~Schulthess~Otto~1862~1939~117185051~https://de.wikipedia.org/wiki/Otto_Schulthess~UZV: 984, Nr. 81~~
schulthess_w~1~Schulthess~Wilhelm~1855~1916~~~UZV: 971, Nr. 85~~
schulthess_rg~4~Schulthess Rechberg~Gustav~1852~1916~117185108~~UZV: 957, Nr. 18~Dekan: 1894-1895/96~
schulz-bodmer_w~3~Schulz-Bodmer~Wilhelm~1797~1860~118611496~https://de.wikipedia.org/wiki/Friedrich_Wilhelm_Schulz~UZV: 964, Nr. 70~~
schwalbe_c~1~Schwalbe~Carl~1838~1903~~~UZV: 972, Nr. 110~~
schweizer_a~4~Schweizer~Alexander~1808~1888~118612158~https://de.wikipedia.org/wiki/Alexander_Schweizer~UZV: 957, Nr. 5~"Dekan: 1839/40-1840/41; 1847/48-1848/49; 1853-1854/55;
    1876-1877/78"~Rektor: 1850-1851/52
schweizer_me~2~Schweizer~Matthias Eduard~1818~1860~~~UZV: 994, Nr. 51~~
schweizer_p~2~Schweizer~Paul~1852~1932~117410543~~UZV: 982, Nr. 42~Dekan: 1900~
schweizer-sidler_h~2~Schweizer-Sidler~Heinrich~1815~1894~117410616~https://de.wikipedia.org/wiki/Heinrich_Schweizer-Sidler~UZV: 980, Nr. 9~Dekan: 1853-1854/55; 1864-1865/66~
schwendener_s~2~Schwendener~Simon~1829~1919~117417815~https://de.wikipedia.org/wiki/Simon_Schwendener~UZV: 996, Nr. 88~~
seitz_j~1~Seitz~Johannes~1845~1931~121571491~~UZV: 972, Nr. 114~~
sell_gwa~3~Sell~Georg Wilhelm August~1804~1846~117474339~https://de.wikipedia.org/wiki/Georg_Wilhelm_August_Sell~UZV: 960, Nr. 3~Dekan: 1836/37-1837/38~
settegast_fg~2~Settegast~Franz Gustav~1852~1932~101710933~http://www.uni-leipzig.de/unigeschichte/professorenkatalog/leipzig/Settegast_994/~UZV: 984, Nr. 74~~
sidler_gj~2~Sidler~Georg Joseph~1831~1907~117337870~https://de.wikipedia.org/wiki/Georg_Joseph_Sidler_(Astronom)~UZV: 996, Nr. 87~~
silberschmidt_w~1~Silberschmidt~William~1869~1947~118848089~https://de.wikipedia.org/wiki/William_Silberschmidt~UZV: 969, Nr. 48~~
sinz_cr~1~Sinz~Carl Rudolf~1818~1896~~~UZV: 972, Nr. 107~~
snell_jw~3~Snell~Johann Wilhelm~1789~1851~117441813~https://de.wikipedia.org/wiki/Wilhelm_Snell~UZV: 960, Nr. 2~~
snell_l~2~Snell~Ludwig~1785~1854~117441759~https://de.wikipedia.org/wiki/Ludwig_Snell_(Politiker)~UZV: 983, Nr. 61~~
spoendly_hc~1~Spöndly~Hans Conrad~1790~1856~~~UZV: 970, Nr. 71~Dekan: 1840/41-1841/42; 1852-1853~
spoendly_h~1~Spöndly~Heinrich~1824~1898~~~UZV: 970, Nr. 78~~
spoerri_h~4~Spörri~Hermann~1838~1904~~~UZV: 959, Nr. 46~~
stadlin_fc~2~Stadlin~Franz Carl~1815~1894~106499508X~http://www.hls-dhs-dss.ch/textes/d/D42174.php~UZV: 996, Nr. 80~~
staedeler_gak~2~Staedeler~Georg Andreas Karl~1821~1871~115595910~~UZV: 991, Nr. 6~Dekan: 1860-1861/62~
standfuss_mr~2~Standfuss~Maximilian Rudolph~1854~1917~117208892~https://de.wikipedia.org/wiki/Max_Standfuß~UZV: 998, Nr. 121~~
stein_l~2~Stein~Ludwig~1859~1930~117243426~https://de.wikipedia.org/wiki/Ludwig_Stein~UZV: 987, Nr. 139~~
steiner_h~4~Steiner~Heinrich~1841~1889~117253278~~UZV: 957, Nr. 13~Dekan: 1872-1873/74; 1886-1887/88~Rektor: 1882-1883/84
stiefel_j~2~Stiefel~Julius~1847~1908~117245003~~UZV: 984, Nr. 76~~
stoehr_p~1~Stöhr~Philipp~1849~1911~117265063~https://de.wikipedia.org/wiki/Philipp_Stöhr_der_Ältere~UZV: 968, Nr. 40~~
stoessel_j~3~Stössel~Johannes~1837~1919~~~UZV: 964, Nr. 78~~
stoll_o~2~Stoll~Otto~1849~1922~117674168~https://de.wikipedia.org/wiki/Otto_Stoll~UZV: 993, Nr. 23~Dekan: 1898-1899/00~
stoppany_ga~5~Stoppany~Giovanni Ambrogio~1868~~127876316~~UZV: 978, Nr. 5~~
stueckelberg_ea~2~Stückelberg~Ernst Alfred~1867~1926~128656433~https://de.wikipedia.org/wiki/Ernst_Alfred_Stückelberg~UZV: 988, Nr. 148~~
suchannek_h~1~Suchannek~Hermann~1853~1915~155741586~~UZV: 973, Nr. 124~~
suchier_h~2~Suchier~Hermann~1848~1914~118619837~https://de.wikipedia.org/wiki/Hermann_Suchier~UZV: 984, Nr. 72~~
tauber_e~2~Tauber~Eduard~1846~~~~UZV: 997, Nr. 109~~
temme_j~3~Temme~Jodokus~1798~1881~118801597~https://de.wikipedia.org/wiki/Jodocus_Temme~UZV: 961, Nr. 12~Dekan: 1854-1855/56~
tobler_a~2~Tobler~Adolf~1850~1923~~~UZV: 997, Nr. 101~~
tobler_jl~2~Tobler~Johann Ludwig~1827~1895~117402559~https://de.wikipedia.org/wiki/Ludwig_Tobler~UZV: 981, Nr. 29~Dekan: 1884-1885/86~
treichler_jj~3~Treichler~Johann Jakob~1822~1906~118623753~https://de.wikipedia.org/wiki/Johann_Jakob_Treichler~UZV: 961, Nr. 23~Dekan: 1878-1879/80; 1894-1895/96~
uhlig_g~2~Uhlig~Gustav~1838~1914~117279641~https://de.wikipedia.org/wiki/Gustav_Uhlig~UZV: 984, Nr. 69~~
ulrich_j~2~Ulrich~Jakob~1856~1906~117289639~https://de.wikipedia.org/wiki/Jakob_Ulrich~UZV: 982, Nr. 35~~
ulrich_m~4~Ulrich~Melchior~1802~1893~102243395~https://de.wikipedia.org/wiki/Melchior_Ulrich~UZV: 958, Nr. 34~~
usteri_hk~4~Usteri~Hans Kaspar~1797~1863~~~UZV: 959, Nr. 39~~
usteri_jm~4~Usteri~Johann Martin~1848~1890~117322938~~UZV: 959, Nr. 53~~
venedey_j~2~Venedey~Jacob~1805~1871~119059126~https://de.wikipedia.org/wiki/Jacob_Venedey~UZV: 986, Nr. 122~~
vetter_f~2~Vetter~Ferdinand~1847~1924~117396257~https://de.wikipedia.org/wiki/Ferdinand_Vetter~UZV: 987, Nr. 131~~
vetter_t~2~Vetter~Theodor~1853~1922~117396559~http://www.hls-dhs-dss.ch/textes/d/D41393.php~UZV: 982, Nr. 36~Dekan: 1896-1897/98~
vischer_ft~2~Vischer~Friedrich Theodor~1807~1887~11862721X~https://de.wikipedia.org/wiki/Friedrich_Theodor_Vischer~UZV: 980, Nr. 6~~
voegeli_f~2~Vögeli~F.~~~~~~~
voegeli_hh~2~Vögeli~Hans Heinrich~1810~1874~139082190~~UZV: 984, Nr. 70~~
voegelin_as~2~Vögelin~Anton Salomon~1804~1880~115552901~~UZV: 984, Nr. 66~Dekan: 1862-1863/64~
voegelin_fs~2~Vögelin~Friedrich Salomon~1837~1888~118967142~https://de.wikipedia.org/wiki/Friedrich_Salomon_Vögelin~UZV: 981, Nr. 22~~
vogel_jj~2~Vogel~Johann Jakob~1832~1864~105523201X~http://www.hls-dhs-dss.ch/textes/d/D27120.php~UZV: 987, Nr. 124~~
vogt_g~3~Vogt~Gustav~1829~1901~117482064~~UZV: 961, Nr. 22~Dekan: 1875-1875/76; 1900~Rektor: 1876-1877/78
volger_gho~2~Volger~Georg Heinrich Otto~1822~1897~117488739~~UZV: 996, Nr. 82~~
volkmar_g~4~Volkmar~Gustav~1809~1893~118769146~https://de.wikipedia.org/wiki/Gustav_Volkmar~UZV: 957, Nr. 12~Dekan: 1866-1867/68; 1878-1879/80~
waechter_h~3~Wächter~Hermann~1860~1916~~~UZV: 965, Nr. 85~~
weber_a~2~Weber~Adolf~1847~1888~~~UZV: 997, Nr. 107~~
weiland_c~3~Weiland~Carl~1800~~~~UZV: 964, Nr. 67~~
weilenmann_a~2~Weilenmann~August~1843~1906~117253529~~UZV: 997, Nr. 104~~
weiler_a~2~Weiler~Adolf~1851~1916~117253537~~UZV: 995, Nr. 60~~
weith_h~2~Weith~Heinrich~1849~1877~~~UZV: 997, Nr. 102~~
weith_w~2~Weith~Wilhelm~1846~1881~117306967~https://de.wikipedia.org/wiki/Wilhelm_Weith~UZV: 992, Nr. 14~Dekan: 1873/74-1875/76; 1880-1881/82~
werner_a~2~Werner~Alfred~1866~1919~118767097~https://de.wikipedia.org/wiki/Alfred_Werner_(Chemiker)~UZV: 993, Nr. 25~~
wild_e~5~Wild~E.~~~~~~~
wild_h~2~Wild~Heinrich~1833~1902~117580384~https://de.wikipedia.org/wiki/Heinrich_von_Wild~UZV: 996, Nr. 89~~
willy_r~2~Willy~Rudolf~1855~1918~117395366~https://de.wikipedia.org/wiki/Rudolf_Willy~UZV: 988, Nr. 153~~
windelband_w~2~Windelband~Wilhelm~1848~1915~118633635~https://de.wikipedia.org/wiki/Wilhelm_Windelband~UZV: 981, Nr. 21~~
winkelmann_aw~2~Winkelmann~August Wilhelm~1810~1875~117414050~~UZV: 985, Nr. 102~~
winter_hg~2~Winter~Heinrich Georg~1848~1887~~~UZV: 997, Nr. 108~~
wippermann_e~3~Wippermann~Eduard~1814~1880~117411612~~UZV: 964, Nr. 75~~
wislicenus_h~2~Wislicenus~Hugo~1836~1866~101869282~~UZV: 987, Nr. 127~~
wislicenus_j~2~Wislicenus~Johannes~1835~1902~117413054~https://de.wikipedia.org/wiki/Johannes_Wislicenus~UZV: 992, Nr. 12~Dekan: 1870-1871/72~
wlassak_r~1~Wlassak~Rudolf~1865~1930~101829388~http://de.wikipedia.org/wiki/Rudolf_Wlassak~UZV: 973, Nr. 130~~
woelfflin_e~2~Wölfflin~Eduard~1831~1908~117453471~https://de.wikipedia.org/wiki/Eduard_Wölfflin~UZV: 981, Nr. 15~~
